ID,date,ppt_mm,tmean_C
1,1950-05-01,77.06113352418319,12.197327097048255
1,1950-06-01,50.3563143640778,19.36507968939501
1,1950-07-01,116.25797734406825,20.152667529417545
1,1950-08-01,89.90913764040288,19.99841731564261
1,1950-09-01,65.61970443714998,15.696131512971746
1,1950-10-01,16.368582809897514,12.551909636554713
1,1950-11-01,9.402124404116234,1.3908339046149916
1,1950-12-01,3.771865910379014,-1.5422444737736682
1,1951-01-01,4.8651564806938845,-4.854349967225113
1,1951-02-01,16.294537467479,-0.7257091853243056
1,1951-03-01,17.14556041052558,-1.6971687266720092
1,1951-04-01,55.64796436627262,5.97885928023479
1,1951-05-01,115.99428922206577,14.014226824597221
1,1951-06-01,134.34450119056507,15.922671471770578
1,1951-07-01,99.24648241354723,21.45648015016741
1,1951-08-01,85.03702098676668,21.175816064781344
1,1951-09-01,85.69626324025847,14.34541123553405
1,1951-10-01,36.51746335397415,9.028124011943834
1,1951-11-01,7.145212888948363,1.0791073211403082
1,1951-12-01,23.19156704207366,-6.530549940563248
1,1952-01-01,13.697447065427783,-3.8797419582706656
1,1952-02-01,20.714586673997115,-0.8810260300070578
1,1952-03-01,25.21324910845976,-1.378370536322862
1,1952-04-01,32.70207961976006,8.986011197430537
1,1952-05-01,102.95713409495569,14.125005365571566
1,1952-06-01,47.08969890118781,22.750397536910842
1,1952-07-01,32.46883161812133,23.577415003313813
1,1952-08-01,60.073225864033965,22.772935018837373
1,1952-09-01,14.42744373424897,18.63074930616595
1,1952-10-01,5.047242467566999,9.374131220363276
1,1952-11-01,22.089662710605946,0.2976497234359753
1,1952-12-01,10.421604094269354,-3.496650429236019
1,1953-01-01,10.76164002777093,-0.37382971082812533
1,1953-02-01,37.108734017220144,-2.037104601827592
1,1953-03-01,22.13169423051395,4.0181978710587245
1,1953-04-01,77.8193970148428,5.375510075028367
1,1953-05-01,59.64484515834795,12.991171756699035
1,1953-06-01,80.51035716990516,21.528212248570433
1,1953-07-01,72.49171960634008,23.307574517627373
1,1953-08-01,46.00568177906351,22.551500402697876
1,1953-09-01,5.867921205873105,18.14718692632943
1,1953-10-01,31.57291762130779,12.930965230845276
1,1953-11-01,24.057930872919712,4.301123512559139
1,1953-12-01,20.38122808877226,-2.1734947121444916
1,1954-01-01,0.5649836879766965,-4.51370328099547
1,1954-02-01,6.0941415558916,5.228981723171063
1,1954-03-01,37.8511056056295,-0.7788499115438913
1,1954-04-01,33.068938348383654,10.451604297881582
1,1954-05-01,58.21052779392018,12.631081887230145
1,1954-06-01,103.38379433578933,20.2934035089486
1,1954-07-01,29.798035396209865,25.61505376801557
1,1954-08-01,77.06774453164994,22.593041985543138
1,1954-09-01,40.447510115244135,18.423306925243377
1,1954-10-01,30.576784338514784,9.131383626672612
1,1954-11-01,4.324772186692118,5.560959347645024
1,1954-12-01,6.546663250643381,-0.3761189009479654
1,1955-01-01,11.006633666427108,-4.7742963266992176
1,1955-02-01,24.2228294166372,-6.544144626477166
1,1955-03-01,8.352998334068888,0.7469259407969673
1,1955-04-01,22.61621813000263,11.40425075059574
1,1955-05-01,97.23195687532093,16.34252744384124
1,1955-06-01,88.01934339013374,17.61276057836328
1,1955-07-01,32.02916919048034,25.53159258923941
1,1955-08-01,30.967522268898964,24.74839540565413
1,1955-09-01,54.95431300240526,18.034320717395786
1,1955-10-01,7.866513412368528,11.344027632865451
1,1955-11-01,9.734162566837881,-1.6011092817721684
1,1955-12-01,16.73147665416144,-5.665745917756073
1,1956-01-01,10.88761930252132,-5.014484063149276
1,1956-02-01,9.454401985399954,-4.603552611124016
1,1956-03-01,6.347504842403206,2.3954123322364604
1,1956-04-01,38.48353193133846,5.458756410057209
1,1956-05-01,45.74416230401835,15.366451650487132
1,1956-06-01,72.88407243006672,22.941153433759933
1,1956-07-01,55.648606016387554,22.6419736942864
1,1956-08-01,69.25969367835434,21.992960965992648
1,1956-09-01,7.154551557292377,17.72171387001399
1,1956-10-01,25.479408081014185,13.008066972843814
1,1956-11-01,27.212460051988163,1.6922688080955097
1,1956-12-01,4.54571716904738,0.33732901737063586
1,1957-01-01,4.695156482296248,-9.05032114063732
1,1957-02-01,2.2958017703604363,-0.24484574050605817
1,1957-03-01,33.529922022093096,1.1508253234808399
1,1957-04-01,70.05460715827806,6.317823910864795
1,1957-05-01,153.18196810679382,12.937638440447223
1,1957-06-01,87.39386757915766,18.708917386827782
1,1957-07-01,81.63198781455121,24.700493848683063
1,1957-08-01,62.28409041915444,22.956566756029375
1,1957-09-01,51.93673963206639,15.320096942974388
1,1957-10-01,50.56117724291291,9.325915011246948
1,1957-11-01,16.960547709880295,2.007588703361436
1,1957-12-01,6.890514242672188,1.431201891466367
1,1958-01-01,3.542447885425807,-1.8332184981930741
1,1958-02-01,24.222290292444004,-4.358323126330939
1,1958-03-01,30.12680673322398,-3.1136761236856594
1,1958-04-01,69.89330353603724,7.120393755161072
1,1958-05-01,69.80387168211426,16.60008428556207
1,1958-06-01,89.6081598538671,18.650305291582676
1,1958-07-01,149.70132199499142,20.759896480084656
1,1958-08-01,36.236766098282,23.024300229064927
1,1958-09-01,31.023027092045158,17.864876420451097
1,1958-10-01,4.524946361490675,11.255899343894002
1,1958-11-01,10.757455908200763,3.0492932042727543
1,1958-12-01,8.001890515074773,-2.753740796602526
1,1959-01-01,8.34854713823045,-4.641012661292925
1,1959-02-01,14.335525568196687,-4.7758937835824975
1,1959-03-01,38.134685393489555,2.8326938011252767
1,1959-04-01,29.683964886189443,7.96173247415649
1,1959-05-01,88.80040395566375,13.99577673278462
1,1959-06-01,84.06840289123548,21.992233823734587
1,1959-07-01,42.898267595419206,22.20239917500955
1,1959-08-01,55.53265830934592,23.83610371354208
1,1959-09-01,46.68372300200489,15.737656820337845
1,1959-10-01,48.7196746253495,7.832969129629338
1,1959-11-01,8.819082115507356,-0.8458217156164617
1,1959-12-01,3.513640310928663,0.591327923564975
1,1960-01-01,21.576587495073227,-5.953218144608494
1,1960-02-01,30.924902685511725,-7.454604994041158
1,1960-03-01,21.052719375393043,-2.4670244426520966
1,1960-04-01,64.56206583324214,9.026280769630771
1,1960-05-01,109.72228355502655,14.024127012331384
1,1960-06-01,69.53955766289218,18.966454049517235
1,1960-07-01,43.71907769958054,23.19269174180836
1,1960-08-01,62.39733539156187,22.59274478139291
1,1960-09-01,30.013102283324923,17.73850982440318
1,1960-10-01,13.607640298717362,11.198503159936173
1,1960-11-01,13.712549900329746,3.1925638779969012
1,1960-12-01,10.518774396977037,-3.326566924104922
1,1961-01-01,0.5803762787148523,-3.0391975421420416
1,1961-02-01,8.804745088600495,0.2784415394929301
1,1961-03-01,40.89520901423461,3.08823569967235
1,1961-04-01,32.71694249529411,5.71923721050866
1,1961-05-01,122.81885265321861,12.79544655960965
1,1961-06-01,53.58536218469694,20.219748805760346
1,1961-07-01,72.46371716137317,22.573560654078864
1,1961-08-01,47.382023783392,23.07010755256819
1,1961-09-01,64.3846336757079,14.409495836204671
1,1961-10-01,16.99507520671448,10.286062425429359
1,1961-11-01,9.760280894811254,1.56930750995698
1,1961-12-01,8.36237821491309,-4.786942167508849
1,1962-01-01,3.5848836072215824,-6.221639497523343
1,1962-02-01,23.868045346263276,-3.3495746680738714
1,1962-03-01,27.717835209163784,-1.4869118749763637
1,1962-04-01,19.534309364136437,9.618800568521308
1,1962-05-01,159.916238029128,16.427744494705248
1,1962-06-01,167.50168368524373,18.58887454321084
1,1962-07-01,139.85089239996375,21.56311797832038
1,1962-08-01,41.53494635358653,22.02185838460461
1,1962-09-01,29.26214374413561,15.81161313746428
1,1962-10-01,24.37606385678976,11.524296932731968
1,1962-11-01,2.093338679319124,4.771461102855048
1,1962-12-01,10.522525013102776,-1.7780678188894286
1,1963-01-01,19.982001092640324,-10.6828263224506
1,1963-02-01,5.7669001950524,-0.17914681533663612
1,1963-03-01,29.951826928760845,4.449916993315987
1,1963-04-01,35.261898803289036,9.656196491409167
1,1963-05-01,43.054244941329614,15.118484263463621
1,1963-06-01,95.83354363455996,21.727912826369348
1,1963-07-01,75.2821805678188,24.582816181177595
1,1963-08-01,79.73690025260008,22.479192669957847
1,1963-09-01,89.55818521670054,18.66923256068062
1,1963-10-01,17.783100351761284,14.8269249518207
1,1963-11-01,9.632280616559864,4.211005729899934
1,1963-12-01,5.702571187455717,-5.714560406294398
1,1964-01-01,1.657257120369342,-1.9256945875161053
1,1964-02-01,15.851605456343949,-3.1118671624147063
1,1964-03-01,26.984805645915003,-0.7737841113126835
1,1964-04-01,78.6285589954818,8.26648974464782
1,1964-05-01,46.468051736909445,15.922180466075805
1,1964-06-01,101.26145617501136,19.25432298379212
1,1964-07-01,68.90822693548172,24.794509861328873
1,1964-08-01,41.61629279186489,20.448295414497213
1,1964-09-01,39.93960465058652,16.325260383040657
1,1964-10-01,1.598624551015506,10.320566701005763
1,1964-11-01,3.697322367204647,2.093289286203075
1,1964-12-01,9.814573400548717,-4.521828251943645
1,1965-01-01,11.108880286392097,-2.4645591440270795
1,1965-02-01,12.137289747006756,-3.6833153527713014
1,1965-03-01,7.546072156843907,-4.605938014187892
1,1965-04-01,33.968325667398446,9.854538752223887
1,1965-05-01,111.67819050395225,14.972323074108813
1,1965-06-01,128.3017257509024,19.141309458147532
1,1965-07-01,96.6758122727596,22.601567299220324
1,1965-08-01,55.05640445969711,21.14204523910763
1,1965-09-01,109.41293564876352,11.464575897503664
1,1965-10-01,31.358358636032996,12.003710547962145
1,1965-11-01,3.5672925090258185,4.029430381955788
1,1965-12-01,19.59095741379553,-0.7500061178304412
1,1966-01-01,12.384353600650456,-8.53210463047952
1,1966-02-01,12.231425489547549,-6.2471880175838495
1,1966-03-01,21.072478574384252,3.4128774072638186
1,1966-04-01,38.06206470212113,6.008377945683497
1,1966-05-01,16.282038431454982,14.836906139910598
1,1966-06-01,110.06342960913513,19.708134744784964
1,1966-07-01,82.29605634719415,25.373015025916402
1,1966-08-01,93.33314757364278,19.973281575066622
1,1966-09-01,61.18614126642604,16.468299096086128
1,1966-10-01,17.02455903655245,10.177831837245702
1,1966-11-01,4.613944706779752,2.5057963537253536
1,1966-12-01,12.230889683175805,-3.4829962934813548
1,1967-01-01,7.754051430501571,-2.721477317399525
1,1967-02-01,2.892461706895296,-1.5449370355837198
1,1967-03-01,8.499978160093823,4.524916169522799
1,1967-04-01,31.66128392967028,9.286976938851478
1,1967-05-01,80.76840865747137,11.348247978678712
1,1967-06-01,169.11172518889646,17.655679855947835
1,1967-07-01,59.79045839655158,21.824740614191022
1,1967-08-01,34.575602723380655,20.979592635745593
1,1967-09-01,33.44117804716609,16.621157266502387
1,1967-10-01,17.360823624035834,10.420942154384168
1,1967-11-01,7.748093717428974,1.6992295508823754
1,1967-12-01,13.901058059124924,-5.1028390577362135
1,1968-01-01,5.715022666804672,-5.041028441201591
1,1968-02-01,7.547803699953722,-2.206515448803157
1,1968-03-01,8.090124685064943,4.980036175181796
1,1968-04-01,77.76823781081758,7.442656697902611
1,1968-05-01,61.89770833121696,11.650383194144796
1,1968-06-01,85.10489158746415,20.390188134372433
1,1968-07-01,50.98667929598984,22.41077961551243
1,1968-08-01,116.13015508823136,21.72542735546177
1,1968-09-01,19.700438490090665,16.017869165730076
1,1968-10-01,38.09059054949754,11.168718532860717
1,1968-11-01,12.024557916373903,2.0066008683163252
1,1968-12-01,22.867241361505634,-6.600048699298546
1,1969-01-01,17.111908489345446,-8.939938486693526
1,1969-02-01,19.768728504597412,-3.833872174372938
1,1969-03-01,8.853834938666832,-2.543453810703039
1,1969-04-01,19.667527774898435,10.49457693983251
1,1969-05-01,54.66987226284224,15.73325315838794
1,1969-06-01,80.82311531216628,16.921210104700002
1,1969-07-01,96.96244651176406,23.102532473525383
1,1969-08-01,39.85410671798366,23.518714129084344
1,1969-09-01,30.96868176733173,18.713107592366764
1,1969-10-01,68.67376994374806,6.021715795397262
1,1969-11-01,7.542771080695783,3.796156939532105
1,1969-12-01,8.031800386270143,-2.13021989602401
1,1970-01-01,5.616282280617913,-6.426569283123943
1,1970-02-01,4.565072989378121,0.22070777911293282
1,1970-03-01,23.24839453239747,-0.9855723443284967
1,1970-04-01,74.93426728083816,6.687007783558064
1,1970-05-01,48.75049597128764,16.099824374111652
1,1970-06-01,88.83656587250077,19.89673165428662
1,1970-07-01,50.873088174344794,23.557885833626333
1,1970-08-01,21.017266249373204,23.838431607500315
1,1970-09-01,38.24199472411008,16.35487139524924
1,1970-10-01,30.81585291139258,7.823126440783837
1,1970-11-01,16.705711915310367,2.0243382189265344
1,1970-12-01,8.611476364569397,-3.7003286259919923
1,1971-01-01,9.314408067678702,-5.820499582847028
1,1971-02-01,33.736395907593206,-4.579517499761841
1,1971-03-01,24.628844607096983,1.0117302112423379
1,1971-04-01,90.95735142934316,8.795982719423494
1,1971-05-01,89.29232903676427,12.746872320272725
1,1971-06-01,75.94561594719738,21.243263102777433
1,1971-07-01,66.47991455421891,21.070203381939947
1,1971-08-01,37.45239894878558,22.962383444809547
1,1971-09-01,49.89002766871535,15.641537649182606
1,1971-10-01,54.69078160993353,9.991773214859634
1,1971-11-01,22.831735130169765,3.0649017194769583
1,1971-12-01,8.781199327746556,-2.7103495877735724
1,1972-01-01,5.409175279821375,-6.542411975976598
1,1972-02-01,2.2479756712682595,-1.516008641436518
1,1972-03-01,11.834262647779012,4.718822172408553
1,1972-04-01,53.208941106608826,7.8320841395067315
1,1972-05-01,94.12311920026765,14.231020037034355
1,1972-06-01,86.26079876461782,20.037743548118232
1,1972-07-01,112.04204333840403,21.23002754603758
1,1972-08-01,30.988243028146556,21.333299878884787
1,1972-09-01,39.44297237491197,16.419025113709825
1,1972-10-01,16.32646502781415,8.556949535324524
1,1972-11-01,45.67914680805798,-0.8160011433597932
1,1972-12-01,14.566444016570838,-7.186422240447361
1,1973-01-01,16.065411666825803,-5.09268450947931
1,1973-02-01,6.02350787850151,-1.2500042055756944
1,1973-03-01,68.14739314620583,4.312035041188938
1,1973-04-01,55.54795767689451,7.402125870881572
1,1973-05-01,99.70782693763252,12.993227592449282
1,1973-06-01,37.49679292853375,19.997892559579896
1,1973-07-01,82.21949846216555,22.77006937965096
1,1973-08-01,34.21964443497874,23.610206265458746
1,1973-09-01,144.7373538218975,14.8281522209815
1,1973-10-01,29.07880064542707,11.54884545777363
1,1973-11-01,22.842516991127752,1.9551800747157622
1,1973-12-01,21.19734974424268,-3.6900648713803994
1,1974-01-01,10.788670175471694,-7.107311368746621
1,1974-02-01,7.584032622628175,0.13681255783613155
1,1974-03-01,15.278814228654715,4.190699950944037
1,1974-04-01,52.48776196708372,9.331323644882211
1,1974-05-01,60.55262813351907,14.78679500761236
1,1974-06-01,74.74402987591242,19.40371145291127
1,1974-07-01,27.300547696557388,25.361258881969416
1,1974-08-01,64.86284629013917,19.99347619796808
1,1974-09-01,15.946209838583549,14.68598522453108
1,1974-10-01,18.853042039219993,11.563521148949528
1,1974-11-01,3.9622145422963926,2.6302635976547752
1,1974-12-01,7.276422176336116,-2.5471300592170696
1,1975-01-01,10.81047359375073,-3.5925395672974543
1,1975-02-01,7.921711086798403,-5.436529701442269
1,1975-03-01,36.18402433355845,-0.8068808770001009
1,1975-04-01,45.20778743858849,6.751970185935594
1,1975-05-01,60.02078049111045,14.197529568670863
1,1975-06-01,121.22744269736172,18.465799324809762
1,1975-07-01,55.811919585426175,23.706757838402403
1,1975-08-01,38.16030934623571,22.493148978784134
1,1975-09-01,12.626352778976043,15.288874382006389
1,1975-10-01,10.366173900818257,11.08004669698853
1,1975-11-01,36.22976007005397,0.6121603828537638
1,1975-12-01,8.14548327265638,-2.1754573882725623
1,1976-01-01,22.06727841746126,-5.6226781758610755
1,1976-02-01,6.556822507510642,1.905008382104451
1,1976-03-01,18.252770793019376,2.1272323346942223
1,1976-04-01,74.70688222474315,9.56892469834319
1,1976-05-01,63.06971825411663,13.515511004938617
1,1976-06-01,42.26591978845646,19.72131030256984
1,1976-07-01,75.76963539534836,23.547847963480258
1,1976-08-01,42.57156234912073,22.513675958634998
1,1976-09-01,34.49284102912107,16.89339837244871
1,1976-10-01,16.738215923309326,7.578053723589177
1,1976-11-01,3.714831351904276,-0.39873985784337307
1,1976-12-01,4.098292508316128,-2.052776983321383
1,1977-01-01,5.311426599875377,-8.672157459638683
1,1977-02-01,13.640061935923507,0.8831568015911478
1,1977-03-01,90.128748756369,2.151150226510646
1,1977-04-01,91.15308413348718,10.763701089284744
1,1977-05-01,135.00892888692186,17.217224469658156
1,1977-06-01,78.74030718752007,21.613897651606976
1,1977-07-01,84.64452611803554,23.680201009719244
1,1977-08-01,96.34863696257838,20.246258084141882
1,1977-09-01,35.73520457616099,17.696531109629248
1,1977-10-01,37.275589737010506,10.403281387980877
1,1977-11-01,20.732504282532854,2.1067302610981598
1,1977-12-01,15.541023217086037,-3.8641901214642935
1,1978-01-01,9.806481886872367,-10.996761657138986
1,1978-02-01,29.801241906598296,-9.303926616734092
1,1978-03-01,12.121209022515576,1.5733782862575023
1,1978-04-01,80.94203896030805,8.442547543720519
1,1978-05-01,98.32317940793976,13.975192813013743
1,1978-06-01,51.014484128669764,20.059657011171844
1,1978-07-01,97.66936382813694,22.928578366487073
1,1978-08-01,66.90384185343844,21.2681688398889
1,1978-09-01,14.034477732871567,18.7797064503023
1,1978-10-01,10.940178597602953,10.09433196571146
1,1978-11-01,18.444509547884596,0.2604899211115218
1,1978-12-01,22.985964605549167,-8.523658132961776
1,1979-01-01,18.77469975387389,-13.938155488807052
1,1979-02-01,2.2622380436142584,-7.725790808073624
1,1979-03-01,48.63592507307233,1.9457755941966535
1,1979-04-01,46.21660133036979,8.26764844325423
1,1979-05-01,72.1403859512628,12.842785795980115
1,1979-06-01,102.38405833772981,19.113361142437732
1,1979-07-01,93.32257281095887,22.284418800043934
1,1979-08-01,58.155818136614336,21.071983026278286
1,1979-09-01,40.33912274927775,18.594061991507292
1,1979-10-01,42.10631543719255,10.658496765461544
1,1979-11-01,43.24342631924575,-0.9713329174553601
1,1979-12-01,3.275062482467955,0.4216837355601639
1,1980-01-01,9.347145702023541,-5.307815292377932
1,1980-02-01,19.961886384719765,-3.4540913965216293
1,1980-03-01,47.51946637483445,0.118952728763481
1,1980-04-01,23.336419686382676,8.800249797255745
1,1980-05-01,60.88518167906534,14.385713422235808
1,1980-06-01,57.497202951538284,21.05464269286332
1,1980-07-01,31.714655222271798,25.0728048942087
1,1980-08-01,82.39408205647767,22.476108880078613
1,1980-09-01,10.789733760621175,17.812085721978562
1,1980-10-01,29.39982387971455,9.56405352886982
1,1980-11-01,3.147318219431989,4.006724544872656
1,1980-12-01,5.327559301578199,-0.3562433125508287
1,1981-01-01,2.4180674606882513,-0.7388684333121612
1,1981-02-01,9.081778264718064,-1.8964551605051485
1,1981-03-01,34.14851093786583,4.279870258631338
1,1981-04-01,27.938863417045162,12.523564314163275
1,1981-05-01,104.26584846300376,12.596382411896672
1,1981-06-01,55.56514236180213,20.205266374562157
1,1981-07-01,126.92316863693073,22.708570896409178
1,1981-08-01,71.11123664872831,21.281763252910075
1,1981-09-01,18.928053080590608,17.454840471047795
1,1981-10-01,40.623957435432615,9.219399105227048
1,1981-11-01,25.791873105659057,4.9571710945922485
1,1981-12-01,24.30160657905378,-3.13982099403422
1,1982-01-01,12.268717442258783,-9.788633301998356
1,1982-02-01,2.027624549819467,-3.2752105491676247
1,1982-03-01,24.205507035343796,1.7606901560727328
1,1982-04-01,33.54412995144136,6.497910731333786
1,1982-05-01,140.6871410630373,13.808961948703784
1,1982-06-01,73.3788844133101,16.600240493301932
1,1982-07-01,47.312496292350446,23.321429369955194
1,1982-08-01,76.14204865198043,22.513572266789346
1,1982-09-01,36.49134034717592,16.204189592677317
1,1982-10-01,69.51227588484805,9.13881962412064
1,1982-11-01,38.317921513248336,0.41642357512691613
1,1982-12-01,26.376040933011506,-1.5925698820970158
1,1983-01-01,6.614390930617929,-1.8755704506136148
1,1983-02-01,2.2778777992631682,0.8158496370815785
1,1983-03-01,63.5186474936954,1.8523984814022845
1,1983-04-01,36.07990544007761,4.990511986772309
1,1983-05-01,126.49096431210133,11.510562056957223
1,1983-06-01,140.24726516685627,18.15316645111008
1,1983-07-01,79.35805056969777,23.60254606331849
1,1983-08-01,35.81072573309799,25.066715864308605
1,1983-09-01,16.491672098719054,17.499447870294073
1,1983-10-01,23.463673763259262,10.456021229535933
1,1983-11-01,46.0363190713957,2.5199827012070997
1,1983-12-01,15.765547700174759,-13.751646217734283
1,1984-01-01,6.197980090819261,-5.112209808308997
1,1984-02-01,25.73690266407494,0.5008797579335689
1,1984-03-01,21.94573346666115,0.5678405022480585
1,1984-04-01,105.21705573337513,5.722896872813905
1,1984-05-01,54.44648878410248,13.424870141936108
1,1984-06-01,88.03935194977889,19.651961400688833
1,1984-07-01,78.31034498502018,22.799040884282135
1,1984-08-01,37.078440132014656,23.515735157952644
1,1984-09-01,17.318259049819666,14.70785859582303
1,1984-10-01,49.137723779822856,8.602183156492044
1,1984-11-01,33.19541939932352,2.674805763250955
1,1984-12-01,11.678711638386112,-4.5076996868804295
1,1985-01-01,9.396874747224867,-7.189511265779752
1,1985-02-01,1.464615703956975,-5.4758092146207265
1,1985-03-01,13.780148464198854,4.190189585423391
1,1985-04-01,48.763657178343436,10.575154768026502
1,1985-05-01,69.68274895011719,16.254894061480098
1,1985-06-01,41.56467404311494,18.050239454885862
